16547090	train	447
1654720	train	122
16547692	train	408
1654865	train	557
1654873	train	66
16548978	train	10
16549198	train	355
16549462	dev	391
16549520	train	374
16549536	train	356
16549638	train	410
16550006	train	272
16550133	dev	163
16550134	train	156
16550135	train	192
1655018	train	146
16550227	train	273
16550733	train	390
16551458	train	270
16551646	train	398
16551731	train	427
16551874	train	469
16551926	train	349
1655227	dev	291
1655228	dev	119
16552426	dev	423
16552437	train	280
16552752	train	201
16552840	train	403
16553037	train	183
16553463	train	339
16553520	train	429
16553533	train	469
16554370	train	366
16554389	train	293
16554741	train	388
16555168	train	24
16555725	train	549
16556082	train	287
16556439	train	360
16556441	dev	253
16556444	test	197
1655649	train	218
16556679	test	335
16556869	train	246
16556909	dev	309
16557482	train	175
16557544	dev	384
16557553	test	274
16557585	test	342
16557589	train	358
16557594	train	351
1655886	train	538
16562778	test	186
16562857	dev	242
16563028	train	248
16563323	train	287
16563328	dev	495
16563474	test	344
16563475	test	257
1656351	dev	278
16563566	train	381
16564041	dev	477
1656408	train	213
16564428	train	388
16564538	train	417
16564719	train	336
16565308	train	356
16565358	train	337
16565514	train	454
16565515	test	198
16565789	dev	434
16566422	train	137
16566634	dev	10
16566672	test	527
16566752	test	354
16566900	train	258
16566947	train	418
16566965	train	352
16567228	train	99
16567310	train	309
16567326	train	153
16567367	train	445
16567799	train	435
16567931	train	408
16567950	train	155
16568081	train	314
1656808	train	149
16568373	train	368
16569247	train	196
16569441	train	314
16569477	train	165
16569478	train	280
16569541	train	381
16569592	train	347
16569656	dev	343
16569791	dev	318
16569807	train	331
16569937	train	197
16570192	train	103
16570259	test	530
16570353	train	355
1657110	train	228
16571146	train	366
16571645	train	596
16571664	train	379
16571667	train	388
16571865	train	388
16572199	train	263
16572308	train	299
16572323	dev	412
16572457	dev	418
16572486	train	326
16573266	train	135
16573611	train	180
16573711	train	230
16573735	train	309
16574066	train	291
16574160	train	332
16574167	train	307
1657429	test	346
16574402	train	230
16574429	train	394
16574711	train	392
16574712	train	306
16574713	train	433
16574716	train	525
16574944	train	351
16574947	train	266
16575035	train	364
16575353	train	335
16575387	train	306
16575769	dev	264
16575855	train	371
1657658	train	331
1657745	dev	261
1657813	train	11
1657942	test	333
16579640	test	374
16579653	train	407
16579726	train	336
16579738	train	353
16579968	train	325
16579994	test	452
16580092	dev	186
16580579	train	362
16580641	train	404
16580691	train	525
16580743	train	337
16580747	train	402
16580781	train	253
16580782	train	503
16580879	train	120
16580899	train	453
16581090	dev	283
16581223	train	370
16581224	dev	232
16581232	train	499
16581331	train	395
16581535	train	375
1658168	train	358
16581781	test	339
16581899	train	388
16581943	train	290
16581944	train	435
16581945	train	389
16581948	test	352
16582018	train	313
16582079	test	343
16582407	train	335
16582591	train	466
16583143	train	405
16583718	dev	316
16583845	train	159
16584088	train	353
16584128	train	288
16584549	dev	329
16584726	dev	260
16584753	train	337
16584840	train	304
16584858	train	329
16584924	dev	304
16585223	train	379
165855	train	101
16585851	train	295
16585981	train	262
16586086	dev	431
16586087	train	252
16586284	train	270
16586462	dev	500
1658765	train	357
1658975	dev	237
1658990	train	352
1659189	train	392
1659303	dev	374
1659356	train	59
16594593	train	288
16594604	dev	20
16595092	train	10
16595132	test	304
16595493	train	563
16595566	train	296
16595573	train	214
1659560	train	107
16595661	train	336
16595712	train	384
16595736	dev	419
16595896	train	320
16595916	train	313
16596200	test	329
16596228	dev	412
16596234	train	355
16596235	train	331
16596465	train	188
16596621	train	489
16596675	train	38
16596676	train	449
16596970	train	274
16597033	train	358
16597321	train	433
16597547	train	307
16597571	train	318
16597595	train	438
16597599	test	34
16597638	train	398
16597725	test	374
16597917	train	365
16598112	train	384
16598202	train	360
1659838	train	219
1659841	train	268
16598420	train	282
16598518	train	291
16598705	train	435
16598758	dev	383
16598767	train	339
16598845	train	241
16599007	train	232
1659948	dev	214
1659980	train	381
16600130	train	595
16600161	train	208
16600179	dev	257
16600209	train	217
16600465	train	280
16600505	dev	207
16600567	train	134
16600694	train	309
16600756	train	292
1660098	train	468
16601012	dev	443
16601081	dev	567
16601104	train	256
16601258	train	342
16601279	train	479
16601352	train	342
1660160	train	147
16601648	train	240
16601788	train	328
16601795	train	213
16601883	train	581
16601939	train	251
16601942	dev	141
16601995	dev	367
16602021	test	336
16602111	train	298
16602117	train	164
16603237	train	255
16603431	train	244
16603448	train	290
16604029	train	200
16604058	train	342
16604332	train	358
16604479	train	505
16604736	train	530
16605289	train	465
1660550	train	312
16606632	test	395
16607077	train	276
16607283	test	331
16607473	train	379
16608219	train	381
16608438	train	334
16608887	train	402
16608920	train	371
16609042	train	496
16609065	train	180
16609681	train	356
16609701	train	289
16609825	train	196
16609949	train	15
16610002	train	233
16610086	train	411
16610584	train	365
1661126	train	20
16611307	test	307
16611310	train	595
16611376	train	337
16611395	test	265
16611451	train	139
16611624	train	282
16611627	train	338
16611679	train	18
16611738	train	347
16611750	train	334
16611826	train	243
16611854	train	526
1661212	train	221
16612156	test	257
16612254	train	468
16612464	train	289
16612575	train	304
16613325	dev	415
16613838	train	242
16613989	train	257
16614059	train	421
16614140	train	259
16614379	dev	325
16614410	dev	369
16614485	train	284
16614540	test	605
16614850	train	335
16615061	train	144
16615278	test	305
1661553	dev	219
16615671	train	355
16615675	train	205
16615676	train	412
16615729	train	16
16615981	train	148
16616008	train	229
16616211	train	345
16616857	train	261
16616945	train	371
16617056	train	308
16617325	dev	247
16617327	train	295
16617338	train	260
16618747	dev	393
16618758	train	290
16618760	train	306
16618834	train	308
16619034	test	377
16619211	train	124
16619521	dev	435
16619537	train	215
16619746	train	439
16620273	train	166
16620991	train	382
16620997	dev	382
16621245	train	143
16621434	train	380
16621454	train	356
16621493	train	433
16621514	train	571
16621645	train	156
16622263	train	401
16622453	train	231
16622519	train	465
16622573	train	298
16622646	test	322
16622715	train	302
16622738	train	430
16622835	train	233
1662399	train	238
16624386	test	499
16624393	train	313
16624402	train	293
16624469	train	306
16624485	train	208
16624496	test	578
16624680	train	276
16624733	dev	302
16624965	train	349
16625121	train	421
1662522	train	217
1662523	train	200
16625280	train	313
16625358	train	203
16625385	test	272
16625567	train	1011
16625840	train	193
16626303	test	301
16626760	dev	350
16626787	train	275
16627483	train	480
16627515	train	15
16627605	train	12
16627626	train	268
16628003	train	188
16628085	train	345
16628086	train	403
16628099	train	167
16628227	train	359
16628245	test	2332
16628357	train	388
16628512	train	343
16628552	train	323
16628690	train	442
16628723	train	321
16628725	train	172
1662895	train	260
16629229	train	216
16629370	train	235
16629641	train	261
16630037	train	417
16630147	train	456
16630558	train	233
16630771	dev	332
16631214	test	321
16631296	train	172
16631323	dev	293
16631401	train	303
16631469	test	295
16631525	train	361
16631530	train	304
1663172	train	372
16631957	train	20
16632123	train	276
16632126	train	304
16632197	train	317
16632443	train	118
16632449	train	343
16632523	train	404
16632831	train	305
16633055	dev	18
16633105	train	374
16633146	train	277
16633296	train	1190
16633772	train	231
1663389	train	93
16634036	train	317
16634119	train	245
16634537	train	310
16634720	train	326
16634729	train	91
16634805	test	352
16634859	train	437
16634943	train	271
16635015	test	408
16635018	test	380
16635047	train	321
16635105	dev	372
16635409	train	730
16635790	train	293
16636061	train	424
16636064	train	284
16636193	train	409
16636307	train	444
16636310	dev	337
16636311	dev	439
16636524	train	284
16636558	train	12
16636651	train	512
16636685	train	239
16636798	train	435
16636934	train	518
16637051	train	347
16637064	test	385
16637072	dev	264
16637073	train	218
16637074	train	227
16637076	train	358
16637741	train	583
16637862	train	394
16638120	train	295
16638347	train	427
16638609	train	382
16638611	train	281
16638750	test	381
16638819	dev	398
16638878	train	331
16639690	train	305
16639733	train	480
1663982	train	393
16639876	train	151
16640504	dev	345
16640559	train	149
16640840	dev	260
1664105	train	236
16641680	train	254
16641839	train	195
1664218	train	279
16642264	train	345
16642371	train	354
16643226	train	367
16643579	dev	425
16643965	train	437
16644063	train	277
16644109	train	146
16644608	train	275
16644639	train	367
16644670	train	16
16644903	train	649
16645157	train	590
16645267	train	243
16645303	train	472
16645374	train	213
16645413	train	327
16645427	dev	181
16645722	train	346
16646054	train	319
16646077	train	301
1664617	train	199
16646306	train	56
16646564	train	223
16646664	dev	322
16646665	train	382
16647228	train	376
16647253	test	253
1664741	train	322
16647582	test	357
16647867	test	235
16647892	train	252
16648008	train	241
1664801	dev	120
16648049	train	17
1664807	train	253
16648343	train	19
16648389	train	364
16648561	train	315
16648635	train	281
16648906	train	444
16648989	train	110
16649251	train	280
16649253	train	271
16649401	train	170
16649440	train	13
16649839	train	14
16650148	train	168
16650263	train	273
16650473	dev	485
16650579	train	396
16650619	train	382
16651033	train	309
16651362	train	18
16651423	train	413
16651473	train	349
16651627	train	364
16651628	test	278
16651633	train	330
16651698	train	184
16651880	train	192
1665475	dev	213
1665944	dev	121
1665979	train	423
1666199	train	136
1666503	dev	145
1666626	train	326
16669604	train	153
16669738	train	23
16669750	train	246
16669873	test	295
16669978	train	267
16670150	train	16
16670151	train	397
16670197	train	360
16670640	dev	468
16670647	test	283
16670899	train	383
16670903	train	127
16671086	train	353
16671099	train	335
16671337	train	389
16671338	train	285
16671420	train	317
16671433	test	360
16671961	train	472
16671962	train	251
16672223	train	367
16672322	test	323
1667258	test	145
1667268	train	214
16672701	train	429
16672835	train	367
16673364	train	328
16674606	train	261
16674922	train	259
16674924	train	379
16674925	train	323
16674926	train	436
16674991	train	373
16675014	train	256
16675039	train	362
16675198	dev	364
16675199	train	608
16675238	train	621
16675374	test	14
16675469	train	406
16675471	train	443
16675542	train	356
16675582	train	380
16675585	train	395
16675587	train	354
16675616	train	322
16675813	train	13
16675967	train	472
16676068	train	464
16677282	train	348
16677761	test	448
16677982	train	147
16677985	train	198
16678164	train	209
16678281	train	375
16678324	train	314
16678543	train	489
16678547	train	419
16678799	train	332
16678800	dev	299
16678873	train	278
16678970	test	501
16679036	train	452
16679317	train	382
16679408	train	403
16679477	train	279
16679488	test	338
16679555	test	234
16679645	train	440
16679703	train	258
16679707	train	27
16680017	train	354
16680063	train	252
16680372	train	306
16680561	train	354
16680587	train	388
16680743	train	267
16681389	dev	330
16681429	train	609
16681562	train	497
16681930	train	767
16682291	train	228
16682315	train	432
16682323	train	21
1668233	train	193
16682431	train	421
16682453	train	277
16682592	train	231
16682679	train	121
16682681	train	103
16682728	test	498
16682841	train	164
16683188	train	273
16683234	train	333
16683970	train	387
1668397	train	333
16684125	train	471
16684133	train	331
16684302	train	13
16684565	train	360
16684569	train	302
16684708	train	346
16684788	train	307
16684881	train	396
16684900	train	422
16685205	train	742
16685278	test	420
16685379	train	403
16685392	train	460
16685413	train	386
16685418	test	251
16685466	train	295
1668551	test	59
16685654	train	270
1668613	train	253
16686379	train	380
16686914	test	122
16686938	train	428
16687388	dev	407
16687389	train	362
16687421	test	346
16687474	train	350
16687628	train	404
16688530	train	268
16688722	train	179
16688769	train	318
16689855	train	106
16690037	test	340
16690042	train	445
16690463	train	419
16690511	train	340
1669052	train	71
16690736	train	430
16690804	train	353
16691027	train	289
16691149	dev	426
16691199	train	437
16691315	train	268
16691316	train	254
1669223	train	324
16696126	test	344
1669614	test	223
16696148	dev	11
16696175	train	284
16696176	train	584
16696591	train	299
16696812	train	335
16697060	train	361
16697124	train	324
16697128	train	391
16697254	train	425
16697266	test	313
16697328	train	486
16697335	train	13
16698410	dev	436
16698587	test	305
16698588	train	334
16698793	train	382
16698924	train	374
16699180	test	291
16699298	train	306
16699518	train	351
16699836	train	520
16700038	train	491
16700510	train	36
16700825	test	391
16700864	train	234
16700911	test	562
16701032	train	512
16702175	dev	368
16702190	train	489
16702228	train	289
16702368	test	358
16702388	test	572
16702441	train	478
16702617	train	138
16702817	train	732
16702862	train	321
16702909	train	18
16704060	train	270
16704067	train	288
16704527	dev	341
16704738	train	263
16704972	train	276
16704987	test	271
16705148	train	460
16705179	train	333
16705669	train	293
16705698	train	368
1670585	train	384
16706124	train	159
16706847	train	351
16706930	train	456
16706976	train	467
16707153	train	292
16707465	train	352
16707609	test	366
16708125	train	232
16708234	train	436
16708563	train	205
16709241	train	583
16709328	train	517
16709447	train	411
16709552	train	237
16709600	train	317
16709721	train	388
16710312	train	409
16710322	test	449
16710349	train	376
16710500	dev	282
16710600	dev	20
16711005	train	252
16711654	train	287
1671228	test	301
16712795	train	210
16712799	train	457
16712844	train	145
16712894	train	384
16713031	test	353
16713074	train	345
16713233	train	239
1671328	train	438
16713362	test	313
16713641	dev	670
16713785	train	325
16713974	train	238
16714086	train	324
16714376	test	432
16714461	train	498
16715183	train	253
16715868	train	164
16715935	train	199
16715938	train	24
16716128	train	556
16716347	train	320
16716361	train	284
16716481	train	289
16716910	train	313
16717080	train	369
1671712	train	297
16717144	test	326
16718470	test	327
16718685	train	365
16718815	train	252
1671889	train	211
16719502	train	244
1671969	train	12
16719893	test	21
16720068	train	357
16720286	dev	280
16720314	train	270
16720710	train	349
16720724	train	316
16720731	train	371
16721604	train	227
1672178	train	99
16722153	train	733
16722159	train	278
16723030	train	185
16723031	train	470
16723101	train	267
1672311	test	80
16723495	train	251
16723640	train	360
16723733	train	299
16723784	train	292
16723803	train	367
16724005	train	194
16724957	train	296
16725115	train	289
16725121	train	290
16725203	train	447
16725282	train	286
1672580	train	289
16728435	train	612
16728493	train	407
16728495	train	392
16728583	train	379
1672921	dev	248
16729303	train	240
1672961	dev	5
16729912	train	512
16729916	dev	403
16730151	train	198
16730214	train	132
16730335	train	372
16730623	train	345
16730657	test	249
16730668	test	319
1673080	train	316
16731324	train	425
16731534	test	371
16731636	train	297
16731754	test	362
16731767	dev	360
16731828	train	298
16732014	train	734
16732015	train	433
1673268	train	448
16732768	train	235
16732791	train	270
16732983	dev	497
16733082	train	344
16733097	train	371
16733113	train	504
16733249	train	404
16733438	test	296
16733453	train	364
16733517	train	176
16733832	train	329
16734620	dev	342
1673495	train	131
16735425	train	303
16735468	train	292
16735606	dev	221
16735947	test	398
16736151	train	413
16736890	train	323
16737005	train	134
16737584	train	393
16737589	train	16
16737972	test	337
16738032	train	407
16738222	train	265
16738229	train	205
16738435	train	275
16738803	train	237
16739115	train	435
16739346	train	239
16739356	train	484
16740173	train	546
16740276	train	378
16740699	train	354
16740725	train	373
16740727	train	336
16740773	train	410
16740780	dev	422
16740843	dev	415
16740865	train	398
16740914	train	392
16741059	train	358
16741658	train	367
1674234	test	403
167444	test	123
1674455	train	251
1674759	train	99
16749552	train	401
16749606	dev	243
16749863	test	341
16750123	train	222
16750133	dev	11
1675022	train	318
16750656	dev	328
16750838	train	244
16750840	train	414
16750869	dev	279
1675089	train	19
16751230	train	402
16751799	train	336
16751989	train	397
16752005	train	322
16752027	dev	15
16752155	train	223
1675220	train	305
16752989	train	8
16753003	train	627
16753443	train	444
16753831	test	226
16753888	train	26
16753898	train	294
1675391	train	12
16754686	train	227
16754848	train	519
16754899	train	488
16755009	test	394
16755160	train	614
16755266	train	431
16755549	train	290
1675573	train	674
1675577	train	375
16755989	train	544
16756079	train	358
16756086	train	366
16756193	train	253
16756374	train	283
16756956	train	301
16757074	dev	198
16757080	dev	345
16757081	train	512
16757186	train	509
16757204	train	201
16757381	train	358
16757516	test	317
16757684	train	287
16757814	train	365
16757903	train	427
16757971	train	234
16758261	train	464
16758264	train	688
16758606	train	141
16758764	train	325
1675896	train	253
16759058	train	279
16759112	train	612
16759341	train	360
16759449	train	426
16759491	dev	590
16759561	train	10
16759640	train	310
16759834	train	243
16759981	train	411
1676005	dev	229
16760174	dev	265
16760267	train	402
16760418	test	377
16760641	train	356
16761189	dev	353
16761622	test	326
1676175	dev	359
16761903	train	507
16761959	train	398
16761963	train	272
16762066	train	359
16762269	train	440
16762626	dev	466
16762627	train	415
16762690	train	413
16762801	train	362
16762803	dev	324
16763356	train	386
16763370	train	495
1676337	train	384
16763620	train	248
16763792	train	404
16764215	train	398
16764316	train	10
16764872	train	318
16764927	dev	321
16765146	train	576
16765349	train	198
16765633	train	492
16765759	train	439
16765830	train	351
16766008	test	260
16766138	train	388
16766477	train	421
16766622	test	378
16767100	train	270
16767377	train	234
16767378	train	352
16767386	test	304
16767393	dev	20
16767786	train	366
16767912	train	418
1676802	train	14
16768444	train	287
16768462	train	463
16768642	train	125
16769170	train	295
16769250	train	321
16769263	train	508
16769766	train	377
1677019	train	138
16770606	test	422
16770646	train	347
16771778	train	281
16771832	train	249
16772336	train	299
16772442	train	466
16772608	train	324
16772709	train	301
16772765	train	258
16772769	train	148
16773204	train	286
16773208	train	316
16773277	train	11
16773419	test	161
16773531	dev	300
1677490	train	263
16774945	train	332
16775033	dev	242
16775146	train	384
16775175	train	339
16775185	train	313
16775433	train	232
16775501	train	339
16775596	train	326
16775810	train	368
16775837	train	352
16777088	train	400
16777090	train	309
16777327	train	288
16777780	train	253
16777915	dev	449
16777985	train	496
16777994	train	320
16778083	dev	269
16778126	train	324
16778179	train	337
16778180	test	438
16778195	train	395
16778198	dev	334
16778211	train	308
16778335	train	361
16778711	train	304
16779866	train	409
16780356	dev	444
16780378	test	308
16780456	train	148
1678058	dev	25
16780655	train	16
16780746	train	420
16780807	train	261
16780809	train	285
16780890	dev	291
16780908	train	309
16781109	train	312
16781218	train	312
16781696	train	233
16781746	train	308
16782180	train	325
16782505	train	294
16782535	dev	381
16782692	train	394
16782780	train	339
16782806	train	351
1678284	train	259
16782845	train	346
16782888	test	279
16783089	test	257
16783407	train	352
16783571	train	244
1678417	dev	317
16784248	train	828
16784557	train	641
16784723	train	440
16784740	dev	268
16785129	train	165
16785218	train	300
16785314	train	286
16785458	train	181
16785472	dev	432
1678558	train	410
1678565	dev	460
16786135	train	319
16786172	train	249
16786587	dev	22
16786705	train	315
1678730	train	280
16787422	train	217
16787719	test	328
16787750	train	177
16787880	train	158
16788101	train	237
16788141	train	405
16788158	train	481
16788299	train	378
16788378	train	451
16788735	dev	135
16788954	train	541
1678896	test	292
1678901	train	56
16789524	train	122
16789744	train	249
16789993	train	279
16790237	train	300
16790523	train	327
1679055	train	326
16790556	train	419
16790586	train	28
16790996	dev	303
16791140	train	312
16791285	train	319
16791441	train	201
16791669	train	421
16791713	train	201
16792537	train	436
16792574	train	373
16792590	train	547
16792888	train	462
16793029	train	435
16793040	train	407
16793273	train	215
16793607	dev	288
16793765	train	395
16793879	train	419
16793902	train	381
16793930	test	528
16793964	train	727
16794257	train	261
16794485	train	296
16794504	train	367
1679630	dev	430
1679653	train	92
16797004	train	300
1679710	train	124
16797245	train	315
16797537	train	358
16797627	train	345
16797630	train	253
16797713	train	277
16797850	train	525
16797888	dev	273
16797897	test	329
16798104	train	274
16798157	train	110
16798232	train	301
16798617	train	306
16798620	train	339
16798638	train	243
16798746	train	373
16799049	train	263
16799064	train	497
16799634	train	400
16799656	dev	452
16799780	train	394
16799914	train	360
16799960	test	272
16799971	train	443
16799973	train	281
16800173	train	459
16800777	test	321
16800926	train	234
16801510	train	345
16801527	train	310
16802178	train	255
1680244	train	141
16803524	test	262
16803851	test	344
16803915	train	444
16804122	train	17
16804276	train	11
16804280	train	9
16804295	test	362
16804330	train	218
16804507	train	189
16804780	train	130
16804899	dev	294
16804966	train	477
16804969	train	209
16805213	train	356
16806087	train	187
16806171	train	332
16806235	train	253
16806299	train	447
16806340	train	372
16806624	train	138
16806951	train	193
16806953	dev	210
16807025	dev	334
16807286	train	370
16807381	test	403
16807698	train	211
16807759	train	276
16807775	train	159
16807874	train	12
16808983	dev	122
16809336	train	347
16809432	train	303
16809448	train	340
16809570	dev	430
16809738	train	332
16809887	test	342
16809920	train	183
16809932	train	233
1680994	train	217
1681002	train	434
16810074	train	429
1681090	train	295
1681331	train	11
16813604	train	432
1681385	train	18
16813948	train	398
16813949	train	374
16813970	train	465
16814005	train	344
16814113	train	292
16814115	train	676
16814256	train	170
16814277	train	438
16814282	train	689
16814474	train	275
16814746	train	251
16814760	test	352
16815347	train	344
1681561	train	169
16815880	dev	331
16815919	train	399
16815961	train	379
16815962	train	422
16816107	train	275
16816222	dev	358
16816234	train	217
16816389	train	335
16816394	train	296
16816519	train	221
16816780	test	207
16816845	train	128
16816907	train	401
16817226	train	367
16817730	train	356
1681781	train	246
1681789	train	70
16817978	train	371
16818248	train	284
16818278	test	415
16818512	train	516
16818634	train	304
16818635	train	260
16818650	train	333
16818652	test	365
16818664	train	374
16818667	train	354
16818722	dev	262
16818790	train	316
16818854	train	577
16818868	train	553
16819095	train	361
16819191	train	303
16819192	train	359
16819260	train	226
16819437	train	311
16819505	train	299
16819824	train	371
16820089	train	303
16820301	train	450
16820346	train	264
16820527	train	152
16820567	test	321
16820655	train	156
16820792	train	342
16820919	dev	514
16820931	train	316
16820956	train	342
16820965	train	224
16821017	train	15
16822504	train	439
16822677	train	247
16822680	train	322
16822929	train	319
16823075	train	440
16823087	train	211
16823088	train	719
1682311	dev	681
1682346	train	184
16823706	train	324
16823800	train	355
16823846	train	348
16823967	test	310
16824219	train	279
16824341	train	323
16824509	train	323
16824513	train	236
16824557	test	241
16824628	train	414
16824645	train	261
16824767	train	333
16824973	train	402
16825320	train	389
16825486	train	294
16825487	train	542
16825603	test	376
16825915	train	163
16826196	train	263
16826348	train	250
16826403	train	395
16826520	train	398
16826531	train	247
1682667	train	17
16827071	train	115
16827101	train	258
16827129	dev	225
16827148	dev	316
16827160	train	330
16827180	dev	227
16827938	train	398
16827954	dev	292
16828290	train	230
16828825	train	590
16828922	train	354
16828947	dev	341
16829687	train	373
16830018	train	343
16830293	train	241
16830305	test	27
16831368	train	343
1683182	train	372
16831853	test	291
16831968	train	369
16832098	train	124
16832347	train	394
16832587	train	210
1683314	train	107
1683355	dev	214
16834326	train	398
16835070	test	703
16835227	train	320
16835633	train	2188
1683615	train	307
16836708	train	268
16836882	train	348
16836928	train	561
16837018	train	516
16837225	test	332
16837569	train	425
16837676	train	450
16837774	train	446
16837820	train	353
16837906	train	347
16837928	train	356
1683813	test	218
1683859	test	183
16839318	train	346
16839402	train	718
16839579	test	385
16839607	train	433
16839655	train	377
1684024	train	193
16840386	train	275
16840727	train	352
1684074	train	188
16840783	dev	321
16841179	train	326
16841220	train	1014
16841247	train	389
16841623	train	685
16841636	train	20
16841956	train	209
16841962	train	446
16842400	train	311
16842441	test	430
16842532	train	315
16842558	train	17
16842799	train	503
16842966	train	199
16842975	train	380
16842981	train	230
16843071	train	409
1684310	dev	315
16843435	train	198
16843830	train	292
16844102	train	221
16844111	train	271
16844113	train	248
16844318	train	467
16844331	train	313
16844790	train	433
16844920	train	280
16844947	train	310
16844959	train	18
16845152	dev	126
16845234	train	369
16845256	train	556
1684527	train	239
16845274	train	338
16845397	train	227
16845445	dev	284
16845661	train	329
16845898	train	256
16846101	train	450
16847355	train	205
16847405	train	564
16847429	train	275
16847467	dev	268
1684748	train	350
16847815	train	332
16848215	train	217
16848655	train	339
16848764	test	311
16848785	train	217
16849011	train	294
16849015	train	250
16849025	train	76
16849425	train	375
16849427	train	371
16849523	test	245
16849574	train	351
16849586	test	349
16849620	train	343
16849770	train	7
16850161	train	321
16850164	train	307
16850246	train	535
16850258	train	327
1685250	dev	437
16852974	train	401
1685312	train	236
16854221	train	413
16854507	train	169
16854522	test	342
16854967	train	365
16854989	dev	312
16855053	train	397
16855418	train	103
16855456	train	292
16855791	train	347
16855792	test	368
16856155	train	414
16856516	train	286
16856707	train	79
16856976	dev	418
16856996	train	311
16857180	train	411
16857225	train	348
16857237	train	256
16857327	train	388
16857549	train	435
16857723	test	198
16857725	train	413
16857806	train	419
16857889	dev	533
16858005	train	319
16858113	train	10
16858118	train	10
16858163	train	209
16858166	train	380
16858666	train	250
16858720	train	292
16858942	dev	366
16858973	test	512
16859120	test	212
16859228	dev	267
16859517	train	494
16859609	train	29
16859672	train	234
16859777	train	168
16859836	train	385
16860177	train	483
16860297	dev	534
16860414	train	302
16860454	train	346
16860484	train	423
16860552	test	388
16860604	train	92
16860786	test	177
16860978	train	366
16860989	train	258
16861099	train	982
16861106	dev	315
16861442	train	12
16861746	train	384
16861886	test	205
16862045	train	345
16862046	train	475
16862215	train	305
1686258	train	102
16863518	dev	429
16863852	train	359
16863996	train	443
1686406	train	189
16864425	dev	181
16864444	train	208
16864508	test	476
16864727	train	401
16864853	train	503
16865256	train	317
16865596	dev	508
16865602	train	405
16865689	train	363
16865747	test	467
16866061	train	117
16866770	train	12
1686696	train	377
16867021	dev	385
16867024	train	419
16867094	train	223
16867246	train	411
16867261	train	289
16867262	train	455
1686815	dev	455
16868307	train	386
16868479	train	358
16868541	train	253
1686859	train	233
1686954	test	323
16869821	train	216
16869874	train	18
16870006	train	355
16870008	train	330
16870157	train	264
16870173	train	300
16870215	train	297
16870493	train	405
16870661	train	309
16871242	dev	334
16871587	train	332
16871899	train	226
16872048	train	231
16872304	train	258
16872308	train	369
16872382	train	257
16872448	train	270
16872557	train	450
16872668	train	243
16872732	train	330
16873071	train	299
16873375	train	322
16873680	train	311
16873885	train	335
16873909	train	385
1687392	train	183
16873929	train	409
16874663	dev	324
1687470	test	157
16875599	train	275
16876011	dev	154
16876329	train	456
16876388	train	420
16876394	train	414
16876421	train	427
16876463	dev	282
16876514	dev	434
16876707	train	445
16876986	train	183
16877034	train	338
16877185	train	443
16877186	train	189
16877366	train	289
16877869	train	311
16877991	train	425
16878031	train	525
16878161	train	265
16878259	train	339
16878445	train	342
16878501	test	134
16879102	test	267
16879199	train	451
16879214	train	381
16879318	train	232
1687933	train	159
16879470	train	385
16879495	train	321
16879496	train	543
16879607	train	348
16879691	train	353
1687976	train	342
16879835	train	221
16880205	train	348
16880407	train	310
16880604	dev	436
16881061	train	308
16881437	train	113
16881598	train	381
16881741	train	440
16881929	train	601
16882103	train	262
16882111	train	155
16882163	train	590
16882165	train	356
16882315	train	316
16882344	train	517
16882451	train	324
16882524	test	325
16882531	train	333
16882537	train	349
16882708	train	319
16882877	dev	368
16882987	train	331
16883771	train	15
16884176	train	202
16884330	test	533
16884506	train	461
16884709	train	513
16884715	train	185
16884771	train	227
16884865	train	299
16884889	test	585
16885013	dev	424
16886060	train	369
16886094	train	248
16886143	train	103
16886220	train	320
16886567	train	117
16886622	train	280
16886663	train	540
16886695	dev	336
16886928	train	338
16886988	test	310
16887123	train	231
16887215	train	318
16887217	train	91
16887463	train	410
16887905	train	387
16888076	train	366
16888165	train	193
16888198	train	155
16888681	train	333
16888694	train	190
16888761	train	595
16888808	train	294
16889161	train	378
16889433	train	300
16889444	train	548
16889453	train	484
16889455	dev	196
16889550	dev	241
16889571	train	264
16889696	train	219
16889744	train	465
16889759	train	349
16890145	train	357
16890185	test	267
16890312	train	374
16890459	dev	277
16890543	train	237
16890578	train	715
16890917	train	325
16891009	train	302
16891052	test	380
16891066	train	286
16891293	test	249
16891316	train	277
16891317	train	383
16891617	train	361
16891821	train	297
16891912	train	375
16892068	train	169
16892088	train	362
16892383	train	319
16892440	train	183
1689330	test	143
16893407	train	364
16893418	dev	264
16893520	train	358
16893575	train	302
16893599	train	321
16893675	train	402
16893896	train	128
16893906	train	331
16893949	train	470
1689412	train	363
16894131	train	18
16894348	train	354
1689536	train	268
16895667	train	149
16896569	dev	495
16896939	train	380
16896964	test	314
16897003	train	253
16897249	train	309
16897255	train	13
16897403	train	183
16897726	train	352
16898262	train	225
16898265	train	303
16898267	train	309
16898497	train	587
16898868	train	343
16899342	train	508
16899518	train	378
16899598	dev	345
16899718	train	351
16899821	train	299
16899971	train	258
16900371	train	354
16900372	train	326
16900775	train	217
16900938	train	11
16900951	train	422
16901422	train	206
16901452	train	332
16901463	train	192
16901484	train	323
16901503	test	367
16901605	train	497
16901644	dev	259
16901800	dev	377
16901965	train	475
16902270	test	259
16902858	train	451
16903077	train	336
16903631	train	170
16903866	train	322
16903978	train	351
16904253	train	274
16904497	train	360
16904623	train	204
16904648	train	154
